MALIKA VIKAS BANK LTD.,11000296,NULL,MALIKA VIKAS BANK LTD. (TIKAPUR),Tikapur,,Kailali,Kailali,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000297,NULL,MALIKA VIKAS BANK LTD. (BELAURI),Belauri,,Kanchanpur,Kanchanpur,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000298,NULL,MALIKA VIKAS BANK LTD.(MAHENDRANAGAR),Mahendranagar,,Kanchanpur,Kanchanpur,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000299,NULL,MALIKA VIKAS BANK LTD.(BUTWAL),Butwal,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000300,NULL,MALIKA VIKAS BANK LTD. (BANSGADHI),Bansgadhi,,Bardiya,Bardiya,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000301,NULL,MALIKA VIKAS BANK LTD. (MASURIYA),Masuriya,,Kailali,Kailali,np,np        ,NULL,NULL,NULL,NULL
TINAU DEVELOPMENT BANK LTD.,11000302,NULL,TINAU DEVELOPMENT BANK LTD. (Sangampath),Sangampath, Butwal,,,,np,np        ,NULL,NULL,NULL,NULL
TINAU DEVELOPMENT BANK LTD.,11000303,NULL,TINAU DEVELOPMENT BANK LTD (Jimirebhar),Makar 4, Nawalparasi,,Nawalparasi,Nawalparasi,np,np        ,NULL,NULL,NULL,NULL
TINAU DEVELOPMENT BANK LTD.,11000304,NULL,TINAU DEVELOPMENT BANK LTD. (Rampur),Dudrakshya, Rupandehi,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
MUKTINATH BIKAS BANK LTD.,11000305,NULL,MUKTINATH BIKAS BANK (Mirmi),Mirmi,,Syangja,Syangja,np,np        ,NULL,NULL,NULL,NULL
MUKTINATH BIKAS BANK LTD.,11000308,NULL,MUKTINATH BIKAS BANK (Baglung),Baglung Bazaar,,Baglung,Baglung,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000331,NULL,MISSION DEV BANK LTD (GOPIGUNJ),Gopigunj,,Nawalparasi,Nawalparasi,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000332,NULL,MISSION DEV BANK LTD (BHUMAHI),Bhumahi,,Nawalparasi,Nawalparasi,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000333,NULL,MISSION DEV BANK LTD (BASGADI),Basgadi,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000334,NULL,MISSION DEV BANK LTD (TAMNAGAR),Tamnagar,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000335,NULL,MISSION DEV BANK LTD (DRIVERTOLE),Driver Tole,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000337,NULL,MISSION DEV BANK LTD (BUTWAL),Durgamandir Line, Butwal,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000349,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD (KAKARVITTA)
,NEPAL MULTI PURPOSR CO-OPERATIVE SOCIETY LTD,,,,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000350,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD (BIRTAMODE)
,Biratmod,,jhapa,jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000351,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.(CHARALI)
,Charali,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000352,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (CHANDRAGADI)
,Chandragadi,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000353,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (BUDHABARE)
,Budhabare,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000354,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (SANISCHARE)
,Sanischare,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000355,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (SURUNGA)
,Surunga,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000356,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (BANIYANI)
,Baniyani,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000357,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD. (DHULABARI)
,Dhulabari,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000359,NULL,OM FINANCE LTD (NEWROAD),Newroad, Pokhara,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000360,NULL,OM FINANCE LTD (BAGDURBAR),Bagdurbar, Sundhara,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000361,NULL,OM FINANCE LTD (DAMAULI),Safa Sadak, Damauli,,Tanahu,Tanahu,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000362,NULL,OM FINANCE LTD (BESISAHAR),Besisahar, Lamjung,,Lamjung,Lamjung,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000363,NULL,OM FINANCE LTD (RAM BAZAR),Ram Bazar, Pokhara,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000364,NULL,OM FINANCE LTD (BHAIRAB TOLE),Bhairab Tole, Pokhara,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000365,NULL,OM FINANCE LTD (MAHARAJGUNJ),Maharajgunj, Kathmandu,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000366,NULL,OM FINANCE LTD (BHAKTAPUR),Golmadi, Bhaktapur,,Bhaktapur,Bhaktapur,np,np        ,NULL,NULL,NULL,NULL
OM FINANCE LTD,11000367,NULL,OM FINANCE LTD (KUMARIPATI),Kumaripati, Lalitpur,,Lalitpur,Lalitpur,np,np        ,NULL,NULL,NULL,NULL
SANIMA BANK LTD.,11000380,NULL,SANIMA BANK LTD (HETAUDA),parijat Path, Hetauda,,Makwanpur,Makwanpur,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000384,NULL,APEX DEVELOPMENT BANK LTD. (BIDHYAPUR),Bidhyapur, Surkhet,,Surkhet,Surkhet,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000385,NULL,APEX DEVELOPMENT BANK LTD. (JAHARE),Jahare, Surkhet,,Surkhet,Surkhet,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000386,NULL,APEX DEVELOPMENT BANK LTD. (NEPALGUNJ),Nepalgunj, Banke,,Banke,Banke,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000387,NULL,APEX DEVELOPMENT BANK LTD. (GULARIYA),Gulariya, Bardiya,,Bardiya,Bardiya,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000388,NULL,APEX DEVELOPMENT BANK LTD. (CHIPLEDHUNGA),B P Chowk, Chipledhunga,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000389,NULL,APEX DEVELOPMENT BANK LTD. (LEKHNATH),Talchowk,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000390,NULL,APEX DEVELOPMENT BANK LTD. (AABOKHAIRENI),Aabokhaireni,,Tanahu,Tanahu,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000391,NULL,APEX DEVELOPMENT BANK LTD. (BAJHAPATAN),Bajhapatan,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000392,NULL,APEX DEVELOPMENT BANK LTD. (BHARATPOKHARI),Bharatpokhari,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000393,NULL,APEX DEVELOPMENT BANK LTD. (HARI CHOWK),Hari Chowk,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000394,NULL,APEX DEVELOPMENT BANK LTD. (BHIMAD),Bhimad,,Tanahu,Tanahu,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000395,NULL,APEX DEVELOPMENT BANK LTD. (DURBARMARG),Durbarmarg,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000396,NULL,APEX DEVELOPMENT BANK LTD. (NARAYANGHAT),Narayanghat,,Chitwan,Chitwan,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000397,NULL,APEX DEVELOPMENT BANK LTD. (LOKANTHALI),Lokanthali,,Bhaktapur,Bhaktapur,np,np        ,NULL,NULL,NULL,NULL
MUKTINATH BIKAS BANK LTD.,11000400,NULL,MUKTINATH BIKAS BANK (CHAPAKOT),Chapakot, Syangja,,Syangja,Syangja,np,np        ,NULL,NULL,NULL,NULL
SANIMA BANK LTD.,11000402,NULL,SANIMA BANK LTD (GHORAHI),Ghorahi,,Dang,Dang,np,np        ,NULL,NULL,NULL,NULL
SANIMA BANK LTD.,11000403,NULL,SANIMA BANK LTD (DHANGADHI),Dhangadhi,,Kailali,Kailali,np,np        ,NULL,NULL,NULL,NULL
MANGAL ARATI SAVING And CREDIT CO-OPERATIVE LTD,11000408,NULL,
MANGAL ARATI SAVING AND CREDIT CO OPERATIVE LTD (BASUNDHARA BRANCH)
,BASUNDHARA- KATHMANDU,,KATHAMANDU,KATHAMANDU,np,np        ,NULL,NULL,NULL,NULL
MANGAL ARATI SAVING And CREDIT CO-OPERATIVE LTD,11000409,NULL,MANGAL ARATI SAVING AND CREDIT CO- OPERATIVE LTD,BINAYAK CHOWK- DHAPASI,,KATHMANDU,KATHMANDU,np,np        ,NULL,NULL,NULL,NULL
MISSION DEV BANK LTD,11000432,NULL,MISSION DEV BANK LTD (KARAHIYA),Semara, Karahiya,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000435,NULL,KAILASH BIKAS BANK LTD. (PUTALISADAK),New Plaza,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000436,NULL,KAILASH BIKAS BANK LTD. (MAHABOUDDHA),Mahabouddha,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000437,NULL,KAILASH BIKAS BANK LTD. (SAMAKHUSHI),Samakhushi,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000438,NULL,KAILASH BIKAS BANK LTD. (CHABAHIL),Infront of Nepal Telecom,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000439,NULL,KAILASH BIKAS BANK LTD. (KALANKI),Kalanki,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000440,NULL,KAILASH BIKAS BANK LTD. (CHYAMHASIMHA),Chyamhasingh, Bhaktapur,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000441,NULL,KAILASH BIKAS BANK LTD. (THIMI),Thimi,,Bhaktapur,Bhaktapur,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000442,NULL,KAILASH BIKAS BANK LTD. (MANGAL BAZAAR),Mangalbazaar,,Lalitpur,Lalitpur,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000443,NULL,KAILASH BIKAS BANK LTD. (NEW ROAD),Bishal Bazaar,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000444,NULL,KAILASH BIKAS BANK LTD. (CHIPLEDHUNGA),Chipledhunga,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000445,NULL,KAILASH BIKAS BANK LTD. (LAMACHOUR),Lamachour,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000446,NULL,KAILASH BIKAS BANK LTD. (PRITHIVI CHOWK),Prithivi Chowk,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000447,NULL,KAILASH BIKAS BANK LTD. (LAKESIDE),Lakeside,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000448,NULL,KAILASH BIKAS BANK LTD. (NARAYANGADH),Narayangadh,,Chitwan,Chitwan,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000449,NULL,KAILASH BIKAS BANK LTD. (DAMAULI),Damauli,,Tanahu,Tanahu,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000450,NULL,KAILASH BIKAS BANK LTD. (BAGLUNG),Baglung,,Baglung,Baglung,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000451,NULL,KAILASH BIKAS BANK LTD. (BANJHAPATAN),Banjhapatan,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000452,NULL,KAILASH BIKAS BANK LTD. (BUDHIBAZAAR),Budhibazaar,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000453,NULL,KAILASH BIKAS BANK LTD. (PUTALIBAZAAR),Syangja,,Syangja,Syangja,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000454,NULL,KAILASH BIKAS BANK LTD. (BUTWAL),Chauraha,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000455,NULL,KAILASH BIKAS BANK LTD. (ARGHAKHANCHI),Arghakhanchi,,Arghakhanchi,Arghakhanchi,np,np        ,NULL,NULL,NULL,NULL
KAILASH BIKAS BANK LTD.,11000456,NULL,KAILASH BIKAS BANK LTD. (PARBAT),Kushma,,Parbat,Parbat,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000458,NULL,CIVIC DEV. BANK LTD. (DHADING),Sugam Tole,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000459,NULL,CIVIC DEV. BANK LTD. (BAIRENI),Baireni,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000460,NULL,CIVIC DEV. BANK LTD. (AARUGHAT),Aarughat,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000461,NULL,CIVIC DEV. BANK LTD. (PUCHHAR BAZAAR),Puchhar BAzaar,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000462,NULL,CIVIC DEV. BANK LTD. (ADAMGHAT),Adamghat,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
OTHER BANK,11000470,NULL,NAXAL,,,kathmandu,kathmandu,np,np        ,NULL,NULL,NULL,NULL
YOURS TOURS And TRAVELS PVT LTD.,11000473,NULL,YOURS TOURS AND TRAVELS,SUNDHARA- KATHMANDU,,KATHMANDU,KATHMANDU,np,np        ,NULL,NULL,NULL,NULL
FIRST UNIQUE TOURS AND TRAVELS PVT. LTD,11000474,NULL,
FIRST UNIQUE TOURS AND TRAVELS PVT. LTD. (NEW BANSESHWOR)
,New Baneshwor, opposite Water Tank,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
FIRST UNIQUE TOURS AND TRAVELS PVT. LTD,11000475,NULL,FIRST UNIQUE TOURS AND TRAVELS PVT. LTD. (DHARAN),Bhanu Chowk, Dharan,,Sunsari,Sunsari,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000476,NULL,MALIKA VIKAS BANK LTD. (PAKADI),Pakadi, Kapilvastu,,Kapilvastu,Kapilvastu,np,np        ,NULL,NULL,NULL,NULL
MALIKA VIKAS BANK LTD.,11000477,NULL,MALIKA VIKAS BANK LTD. (RAJAPUR),Rajapur, Bardiya,,Bardiya,Bardiya,np,np        ,NULL,NULL,NULL,NULL
MUKTINATH BIKAS BANK LTD.,11000478,NULL,MUKTINATH BIKAS BANK (MAHENDRA POOL),B P Chowk,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000480,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (BUTWAL),Siddhartha Road, Butwal,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000481,NULL,
SHINE RESUNGA DEVELOPMENT BANK LTD. (SANDHIKHARKHA)
,Sandhikharkha, Arghakhanchi,,Arghakhanchi,Arghakhanchi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000482,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (CHUTRABESI),Chutrabesi, Arghakhanchi,,Arghakhanchi,Arghakhanchi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000483,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (YOGIKUTI),Yogikuti, Rupandehi,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000484,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (MANGALAPUR),Mangalapur,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000485,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (JYOTINAGAR),Jyotinagar, Rupandehi,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000486,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (RUDRAPUR),Thakali Chowk, Rudrapur,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000487,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (BHUMAHI),Bhumahi,,Nawalparasi,Nawalparasi,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000488,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (AMARAHI),Thada, Amarahi,,Arghakhanchi,Arghakhanchi,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000498,NULL,APEX DEVELOPMENT BANK LTD. (ITAHARI,ITAHARI,,,,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000499,NULL,APEX DEVELOPMENT BANK LTD. (Birgunj,Link Road,,Birgunj,Birgunj,np,np        ,NULL,NULL,NULL,NULL
SHINE RESUNGA DEVELOPMENT BANK LTD.,11000505,NULL,SHINE RESUNGA DEVELOPMENT BANK LTD. (BURTIBANG),Sangam Chowk,,,,np,np        ,NULL,NULL,NULL,NULL
CIVIC DEV. BANK LTD.,11000506,NULL,CIVIC DEV. BANK LTD. (SALYANTAR),Salyantar,,Dhading,Dhading,np,np        ,NULL,NULL,NULL,NULL
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD.,11000507,NULL,
NEPAL MULTI PURPOSE CO-OPERATIVE SOCIETY LTD (BAHUNDANGI)
,BAHUNDANGI, JHAPA,,JHAPA,JHAPA,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000508,NULL,APEX DEVELOPMENT BANK LTD. (BUTWAL),Butwal, Near Traffic Chowk,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
APEX DEVELOPMENT BANK LTD.,11000509,NULL,APEX DEVELOPMENT BANK LTD. (DAILEKH),Dailekh Bazaar,,Dailekh,Dailekh,np,np        ,NULL,NULL,NULL,NULL
SANIMA BANK LTD.,11000513,NULL,SANIMA BANK LTD (EKANTAKUNA),Ekantakuna, Ringroad,,Lalitpur,Lalitpur,np,np        ,NULL,NULL,NULL,NULL
GANDAKI BIKAS BANK LTD,11000515,NULL,GANDAKI BIKAS BANK LTD. (HUWAS),Huwas, Parbat,,Parbat,Parbat,np,np        ,NULL,NULL,NULL,NULL
SANIMA BANK LTD.,11000521,NULL,SANIMA BANK LTD (MAHENDRANAGAR),Galli No 3, kanchanpur,,Kanchanpur,Kanchanpur,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000524,NULL,KUMARI BANK LTD. (PUTALISADAK),Putalisadak,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000525,NULL,KUMARI BANK LTD. (DURBARMARG),Durbarmarg,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000526,NULL,KUMARI BANK LTD. (NEW ROAD),New Road,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000527,NULL,KUMARI BANK LTD. (KUMARIPATI),Kumaripati,,Lalitpur,Lalitpur,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000528,NULL,KUMARI BANK LTD. (GONGABU),Gongabu,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000529,NULL,KUMARI BANK LTD. (OLD BANESHWOR),Old Baneshwor,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000530,NULL,KUMARI BANK LTD. (CHABAHIL),Chabahil,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000531,NULL,KUMARI BANK LTD. (KOTESHWOR),Koteshwor,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000532,NULL,KUMARI BANK LTD. (BUDHANILKANTHA),Budhanilkantha,,Kathmandu,Kathmandu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000533,NULL,KUMARI BANK LTD. (BIRATNAGAR),Biratnagar,,Morang,Morang,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000534,NULL,KUMARI BANK LTD. (ITAHARI),Itahari,,Sunsari,Sunsari,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000535,NULL,KUMARI BANK LTD. (BIRTAMOD),Birtamod,,Jhapa,Jhapa,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000536,NULL,KUMARI BANK LTD. (URLABARI),Urlabari,,021 541901,021 541901,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000537,NULL,KUMARI BANK LTD. (BIRGUNJ),Birgunj,,Parsa,Parsa,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000538,NULL,KUMARI BANK LTD. (NATIONAL MEDICAL COLLEGE),Parsa,,051 590022,051 590022,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000539,NULL,KUMARI BANK LTD. (DRY PORT),Dry Port, Parsa,,Parsa,Parsa,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000540,NULL,KUMARI BANK LTD. (NARAYANGHAD),Narayanghad,,Chitwan,Chitwan,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000541,NULL,KUMARI BANK LTD. (SAURAHA),Sauraha,,Chitwan,Chitwan,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000542,NULL,KUMARI BANK LTD. (KAWASOTI),Kawasoti,,Nawalparari,Nawalparari,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000543,NULL,KUMARI BANK LTD. (POKHARA),Pokhara,,Kaski,Kaski,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000544,NULL,KUMARI BANK LTD. (DAMAULI),Damauli,,Tanahu,Tanahu,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000545,NULL,KUMARI BANK LTD. (BAGLUNG),Baglung,,Baglung,Baglung,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000546,NULL,KUMARI BANK LTD. (BUTWAL),Butwal,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000547,NULL,KUMARI BANK LTD. (NEPALGUNJ),Nepalgunj,,Banke,Banke,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000548,NULL,KUMARI BANK LTD. (DHANGADHI),Dhangadhi,,Kailali,Kailali,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000549,NULL,KUMARI BANK LTD. (SURKHET),Surkhet,,Surkhet,Surkhet,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000550,NULL,KUMARI BANK LTD. (SALYAN),Salyan,,Salyan,Salyan,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000551,NULL,KUMARI BANK LTD. (TULSIPUR),Tulsipur,,Dang,Dang,np,np        ,NULL,NULL,NULL,NULL
KUMARI BANK LTD.,11000552,NULL,KUMARI BANK LTD. (BHAIRAHAWA),Bhairahawa,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
GANDAKI BIKAS BANK LTD,11000555,NULL,GANDAKI BIKAS BANK LTD. (SEMLAR),Semlar, Rupandehi,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
GANDAKI BIKAS BANK LTD,11000556,NULL,GANDAKI BIKAS BANK LTD. (BHAIRAHAWA),Bhairahawa,,Rupandehi,Rupandehi,np,np        ,NULL,NULL,NULL,NULL
GANDAKI BIKAS BANK LTD,11000557,NULL,GANDAKI BIKAS BANK LTD. (TANDI),Tandi, Chitwan,,Chitwan,Chitwan,np,np        ,NULL,NULL,NULL,NULL
GANDAKI BIKAS BANK LTD,11000558,NULL,GANDAKI BIKAS BANK LTD. (BARDAGHAT),Bardaghat,,Nawalparari,Nawalparari,np,np        ,NULL,NULL,NULL,NULL
